,Unnamed: 0,id,path_from_root,path_from_root_id,name,total_items_in_this_category
4980,4980,MLC321257,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Burbujas']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC321257']",Burbujas,966
4981,4981,MLC321260,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Lanza Papeles']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC321260']",Lanza Papeles,62
4982,4982,MLC321262,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Líquidos']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC321262']",Líquidos,51
4983,4983,MLC321261,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Máquinas de Co2']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC321261']",Máquinas de Co2,38
4984,4984,MLC40647,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Máquinas de Humo']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC40647']",Máquinas de Humo,500
4985,4985,MLC321259,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Nieve/Espuma']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC321259']",Nieve/Espuma,0
4986,4986,MLC321256,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Efectos - Humo, Nieve y Papel', 'Otros']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC440364', 'MLC321256']",Otros,64
4987,4987,MLC179484,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Estructuras']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC179484']",Estructuras,1469
4988,4988,MLC44895,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Lásers Profesionales']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC44895']",Lásers Profesionales,738
4989,4989,MLC417360,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Luces Led Profesionales']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC417360']",Luces Led Profesionales,3436
4990,4990,MLC5061,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Luces y Efectos', 'Otros']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2874', 'MLC5061']",Otros,422
4991,4991,MLC183172,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Mixers para DJs']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC183172']",Mixers para DJs,1600
4992,4992,MLC440739,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Procesadores de Efectos']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC440739']",Procesadores de Efectos,338
4993,4993,MLC2877,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Reproductores de CD']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2877']",Reproductores de CD,198
4994,4994,MLC433247,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Soportes de Consolas de Sonido']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC433247']",Soportes de Consolas de Sonido,171
4995,4995,MLC2876,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Tornamesas']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2876']",Tornamesas,1638
4996,4996,MLC2879,"['Electrónica, Audio y Video', 'Audio', 'Equipos de DJ y Accesorios', 'Otros']","['MLC1000', 'MLC1010', 'MLC1024', 'MLC2879']",Otros,470
4997,4997,MLC183171,"['Electrónica, Audio y Video', 'Audio', 'Estudio de Grabación', 'Consolas Potenciadas']","['MLC1000', 'MLC1010', 'MLC431445', 'MLC183171']",Consolas Potenciadas,1460
4998,4998,MLC439802,"['Electrónica, Audio y Video', 'Audio', 'Estudio de Grabación', 'Espumas Acústicas']","['MLC1000', 'MLC1010', 'MLC431445', 'MLC439802']",Espumas Acústicas,2047
4999,4999,MLC175495,"['Electrónica, Audio y Video', 'Audio', 'Estudio de Grabación', 'Interfaces de Audio']","['MLC1000', 'MLC1010', 'MLC431445', 'MLC175495']",Interfaces de Audio,2130
5000,5000,MLC174403,"['Electrónica, Audio y Video', 'Audio', 'Estudio de Grabación', 'Monitores de Estudio']","['MLC1000', 'MLC1010', 'MLC431445', 'MLC174403']",Monitores de Estudio,486
5001,5001,MLC431447,"['Electrónica, Audio y Video', 'Audio', 'Estudio de Grabación', 'Software de Audio']","['MLC1000', 'MLC1010', 'MLC431445', 'MLC431447']",Software de Audio,423
5002,5002,MLC431446,"['Electrónica, Audio y Video', 'Audio', 'Estudio de Grabación', 'Otros']","['MLC1000', 'MLC1010', 'MLC431445', 'MLC431446']",Otros,493
5003,5003,MLC60288,"['Electrónica, Audio y Video', 'Audio', 'Grabadores', 'Grabadoras de Periodista', 'Con Cassette']","['MLC1000', 'MLC1010', 'MLC431452', 'MLC2855', 'MLC60288']",Con Cassette,8
5004,5004,MLC60306,"['Electrónica, Audio y Video', 'Audio', 'Grabadores', 'Grabadoras de Periodista', 'Digital']","['MLC1000', 'MLC1010', 'MLC431452', 'MLC2855', 'MLC60306']",Digital,1150
5005,5005,MLC440740,"['Electrónica, Audio y Video', 'Audio', 'Grabadores', 'Grabadoras de Periodista', 'Otros']","['MLC1000', 'MLC1010', 'MLC431452', 'MLC2855', 'MLC440740']",Otros,2
5006,5006,MLC440742,"['Electrónica, Audio y Video', 'Audio', 'Grabadores', 'Grabadores de Cinta']","['MLC1000', 'MLC1010', 'MLC431452', 'MLC440742']",Grabadores de Cinta,28
5007,5007,MLC440741,"['Electrónica, Audio y Video', 'Audio', 'Grabadores', 'Grabadores Portátiles']","['MLC1000', 'MLC1010', 'MLC431452', 'MLC440741']",Grabadores Portátiles,74
5008,5008,MLC431453,"['Electrónica, Audio y Video', 'Audio', 'Grabadores', 'Otros']","['MLC1000', 'MLC1010', 'MLC431452', 'MLC431453']",Otros,14
5009,5009,MLC10177,"['Electrónica, Audio y Video', 'Audio', 'Home Theater']","['MLC1000', 'MLC1010', 'MLC10177']",Home Theater,883
5010,5010,MLC440731,"['Electrónica, Audio y Video', 'Audio', 'Megáfonos']","['MLC1000', 'MLC1010', 'MLC440731']",Megáfonos,1579
5011,5011,MLC1014,"['Electrónica, Audio y Video', 'Audio', 'Micro y Minicomponentes']","['MLC1000', 'MLC1010', 'MLC1014']",Micro y Minicomponentes,460
5012,5012,MLC174561,"['Electrónica, Audio y Video', 'Audio', 'Micrófonos y Preamplificadores', 'Atriles']","['MLC1000', 'MLC1010', 'MLC440366', 'MLC174561']",Atriles,620
5013,5013,MLC4075,"['Electrónica, Audio y Video', 'Audio', 'Micrófonos y Preamplificadores', 'Micrófonos']","['MLC1000', 'MLC1010', 'MLC440366', 'MLC4075']",Micrófonos,19490
5014,5014,MLC440744,"['Electrónica, Audio y Video', 'Audio', 'Micrófonos y Preamplificadores', 'Preamplificadores']","['MLC1000', 'MLC1010', 'MLC440366', 'MLC440744']",Preamplificadores,976
5015,5015,MLC440745,"['Electrónica, Audio y Video', 'Audio', 'Micrófonos y Preamplificadores', 'Otros']","['MLC1000', 'MLC1010', 'MLC440366', 'MLC440745']",Otros,95
5016,5016,MLC2859,"['Electrónica, Audio y Video', 'Audio', 'MiniDisc']","['MLC1000', 'MLC1010', 'MLC2859']",MiniDisc,60
5017,5017,MLC1022,"['Electrónica, Audio y Video', 'Audio', 'Parlantes y Subwoofers']","['MLC1000', 'MLC1010', 'MLC1022']",Parlantes y Subwoofers,8674
5018,5018,MLC440750,"['Electrónica, Audio y Video', 'Audio', 'Radio Despertadores']","['MLC1000', 'MLC1010', 'MLC440750']",Radio Despertadores,1637
5019,5019,MLC440728,"['Electrónica, Audio y Video', 'Audio', 'Radiograbadores']","['MLC1000', 'MLC1010', 'MLC440728']",Radiograbadores,143
5020,5020,MLC2854,"['Electrónica, Audio y Video', 'Audio', 'Radios']","['MLC1000', 'MLC1010', 'MLC2854']",Radios,4227
5021,5021,MLC440729,"['Electrónica, Audio y Video', 'Audio', 'Reproductores de CD']","['MLC1000', 'MLC1010', 'MLC440729']",Reproductores de CD,737
5022,5022,MLC440749,"['Electrónica, Audio y Video', 'Audio', 'Sintonizadores']","['MLC1000', 'MLC1010', 'MLC440749']",Sintonizadores,180
5023,5023,MLC431491,"['Electrónica, Audio y Video', 'Audio', 'Soportes de Home Theaters']","['MLC1000', 'MLC1010', 'MLC431491']",Soportes de Home Theaters,0
5024,5024,MLC108729,"['Electrónica, Audio y Video', 'Audio', 'Soportes para Parlantes']","['MLC1000', 'MLC1010', 'MLC108729']",Soportes para Parlantes,3208
5025,5025,MLC431450,"['Electrónica, Audio y Video', 'Audio', 'Tornamesas y Accesorios', 'Otros']","['MLC1000', 'MLC1010', 'MLC431449', 'MLC431450']",Otros,21
5026,5026,MLC440734,"['Electrónica, Audio y Video', 'Audio', 'Tornamesas y Accesorios', 'Púas para Tornamesas']","['MLC1000', 'MLC1010', 'MLC431449', 'MLC440734']",Púas para Tornamesas,17
5027,5027,MLC440733,"['Electrónica, Audio y Video', 'Audio', 'Tornamesas y Accesorios', 'Tornamesas']","['MLC1000', 'MLC1010', 'MLC431449', 'MLC440733']",Tornamesas,939
5028,5028,MLC455686,"['Electrónica, Audio y Video', 'Audio', 'Torres de Sonido']","['MLC1000', 'MLC1010', 'MLC455686']",Torres de Sonido,36
5029,5029,MLC1913,"['Electrónica, Audio y Video', 'Audio', 'Otros']","['MLC1000', 'MLC1010', 'MLC1913']",Otros,228
5030,5030,MLC58760,"['Electrónica, Audio y Video', 'Cables', 'Cables de Audio y Video']","['MLC1000', 'MLC5054', 'MLC58760']",Cables de Audio y Video,30835
5031,5031,MLC36529,"['Electrónica, Audio y Video', 'Cables', 'Cables de Datos']","['MLC1000', 'MLC5054', 'MLC36529']",Cables de Datos,3461
5032,5032,MLC431806,"['Electrónica, Audio y Video', 'Cables', 'Cables de Red']","['MLC1000', 'MLC5054', 'MLC431806']",Cables de Red,1440
5033,5033,MLC431829,"['Electrónica, Audio y Video', 'Cables', 'Cables Power']","['MLC1000', 'MLC5054', 'MLC431829']",Cables Power,757
5034,5034,MLC432162,"['Electrónica, Audio y Video', 'Cables', 'Mallas Cubre Cables']","['MLC1000', 'MLC5054', 'MLC432162']",Mallas Cubre Cables,230
5035,5035,MLC36587,"['Electrónica, Audio y Video', 'Cables', 'Otros Cables']","['MLC1000', 'MLC5054', 'MLC36587']",Otros Cables,3587
5036,5036,MLC174315,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Arduino']","['MLC1000', 'MLC11830', 'MLC174315']",Arduino,34199
5037,5037,MLC174336,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Conectores']","['MLC1000', 'MLC11830', 'MLC174336']",Conectores,29418
5038,5038,MLC174319,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Conversores de Corriente']","['MLC1000', 'MLC11830', 'MLC174319']",Conversores de Corriente,6703
5039,5039,MLC455494,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Disipadores Térmicos', 'Pasta Térmica']","['MLC1000', 'MLC11830', 'MLC455492', 'MLC455494']",Pasta Térmica,90
5040,5040,MLC174321,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Disipadores Térmicos', 'Plaquetas Disipadoras']","['MLC1000', 'MLC11830', 'MLC455492', 'MLC174321']",Plaquetas Disipadoras,1115
5041,5041,MLC416679,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Disipadores Térmicos', 'Thermal Pads']","['MLC1000', 'MLC11830', 'MLC455492', 'MLC416679']",Thermal Pads,8
5042,5042,MLC455493,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Disipadores Térmicos', 'Otros']","['MLC1000', 'MLC11830', 'MLC455492', 'MLC455493']",Otros,0
5043,5043,MLC420226,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Displays y LCD']","['MLC1000', 'MLC11830', 'MLC420226']",Displays y LCD,3618
5044,5044,MLC174345,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Fuentes Conmutadas']","['MLC1000', 'MLC11830', 'MLC174345']",Fuentes Conmutadas,4460
5045,5045,MLC380666,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Inversores de Corriente']","['MLC1000', 'MLC11830', 'MLC380666']",Inversores de Corriente,2482
5046,5046,MLC417167,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Lectores Láser']","['MLC1000', 'MLC11830', 'MLC417167']",Lectores Láser,369
5047,5047,MLC174318,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Pasivos', 'Capacitores']","['MLC1000', 'MLC11830', 'MLC455490', 'MLC174318']",Capacitores,2680
5048,5048,MLC174327,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Pasivos', 'Potenciómetros']","['MLC1000', 'MLC11830', 'MLC455490', 'MLC174327']",Potenciómetros,1587
5049,5049,MLC174339,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Pasivos', 'Resistencias']","['MLC1000', 'MLC11830', 'MLC455490', 'MLC174339']",Resistencias,3178
5050,5050,MLC455499,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Pasivos', 'Termistores']","['MLC1000', 'MLC11830', 'MLC455490', 'MLC455499']",Termistores,543
5051,5051,MLC455491,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Pasivos', 'Otros']","['MLC1000', 'MLC11830', 'MLC455490', 'MLC455491']",Otros,8
5052,5052,MLC174342,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Plaquetas']","['MLC1000', 'MLC11830', 'MLC174342']",Plaquetas,6507
5053,5053,MLC440907,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Programadores']","['MLC1000', 'MLC11830', 'MLC440907']",Programadores,1745
5054,5054,MLC417774,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Protoboards']","['MLC1000', 'MLC11830', 'MLC417774']",Protoboards,1405
5055,5055,MLC174316,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Raspberry Pi']","['MLC1000', 'MLC11830', 'MLC174316']",Raspberry Pi,3993
5056,5056,MLC174317,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Bobinas']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174317']",Bobinas,1732
5057,5057,MLC174323,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Chips Leds']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174323']",Chips Leds,8268
5058,5058,MLC174341,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Circuitos Integrados']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174341']",Circuitos Integrados,4163
5059,5059,MLC174320,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Diodos Rectificadores']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174320']",Diodos Rectificadores,2301
5060,5060,MLC174324,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Microcontroladores']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174324']",Microcontroladores,1227
5061,5061,MLC455495,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Módulos IGBT']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC455495']",Módulos IGBT,978
5062,5062,MLC380667,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Optoacopladores']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC380667']",Optoacopladores,301
5063,5063,MLC174329,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Reguladores de Tensión']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174329']",Reguladores de Tensión,13980
5064,5064,MLC413757,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Relés']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC413757']",Relés,5865
5065,5065,MLC455496,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Tiristores']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC455496']",Tiristores,31
5066,5066,MLC174332,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Transistores']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC174332']",Transistores,2785
5067,5067,MLC440906,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Tubos Electrónicos']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC440906']",Tubos Electrónicos,328
5068,5068,MLC455489,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Semiconductores', 'Otros']","['MLC1000', 'MLC11830', 'MLC455488', 'MLC455489']",Otros,0
5069,5069,MLC174330,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Sensores Inductivos']","['MLC1000', 'MLC11830', 'MLC174330']",Sensores Inductivos,4547
5070,5070,MLC174313,"['Electrónica, Audio y Video', 'Componentes Electrónicos', 'Otros']","['MLC1000', 'MLC11830', 'MLC174313']",Otros,3966
5071,5071,MLC49335,"['Electrónica, Audio y Video', 'Controles Remotos', 'Para DVD y Video']","['MLC1000', 'MLC4632', 'MLC49335']",Para DVD y Video,903
5072,5072,MLC430186,"['Electrónica, Audio y Video', 'Controles Remotos', 'Para Media Streaming']","['MLC1000', 'MLC4632', 'MLC430186']",Para Media Streaming,12
5073,5073,MLC49334,"['Electrónica, Audio y Video', 'Controles Remotos', 'Para TV']","['MLC1000', 'MLC4632', 'MLC49334']",Para TV,5721
5074,5074,MLC49340,"['Electrónica, Audio y Video', 'Controles Remotos', 'Universales']","['MLC1000', 'MLC4632', 'MLC49340']",Universales,6243
5075,5075,MLC49342,"['Electrónica, Audio y Video', 'Controles Remotos', 'Otros']","['MLC1000', 'MLC4632', 'MLC49342']",Otros,449
5076,5076,MLC183302,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Antenas']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183302']",Antenas,1589
5077,5077,MLC183303,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Baterías']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183303']",Baterías,110
5078,5078,MLC183304,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Cables Flex']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183304']",Cables Flex,1088
5079,5079,MLC183308,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Cámaras']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183308']",Cámaras,2652
5080,5080,MLC413448,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Carcasas']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC413448']",Carcasas,2575
5081,5081,MLC183305,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Cargadores']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183305']",Cargadores,56
5082,5082,MLC183306,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Controles']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183306']",Controles,3180
5083,5083,MLC183309,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Hélices']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183309']",Hélices,4413
5084,5084,MLC183310,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Mochilas y Estuches']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183310']",Mochilas y Estuches,3260
5085,5085,MLC183312,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Módulos']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183312']",Módulos,5211
5086,5086,MLC183311,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Motores']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183311']",Motores,2502
5087,5087,MLC183313,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Protectores de Hélices']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183313']",Protectores de Hélices,2145
5088,5088,MLC183314,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Trenes de Aterrizaje']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183314']",Trenes de Aterrizaje,1915
5089,5089,MLC183307,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Accesorios y Repuestos', 'Otros']","['MLC1000', 'MLC157767', 'MLC179486', 'MLC183307']",Otros,373
5090,5090,MLC179485,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Drones']","['MLC1000', 'MLC157767', 'MLC179485']",Drones,14111
5091,5091,MLC179487,"['Electrónica, Audio y Video', 'Drones y Accesorios', 'Otros']","['MLC1000', 'MLC157767', 'MLC179487']",Otros,148
5092,5092,MLC440912,"['Electrónica, Audio y Video', 'Fundas y Bolsos', 'Para Controles Remoto']","['MLC1000', 'MLC440909', 'MLC440912']",Para Controles Remoto,4729
5093,5093,MLC440913,"['Electrónica, Audio y Video', 'Fundas y Bolsos', 'Para Filmadoras']","['MLC1000', 'MLC440909', 'MLC440913']",Para Filmadoras,36
5094,5094,MLC440911,"['Electrónica, Audio y Video', 'Fundas y Bolsos', 'Para Proyectores']","['MLC1000', 'MLC440909', 'MLC440911']",Para Proyectores,86
5095,5095,MLC440910,"['Electrónica, Audio y Video', 'Fundas y Bolsos', 'Otros']","['MLC1000', 'MLC440909', 'MLC440910']",Otros,439
5096,5096,MLC174349,"['Electrónica, Audio y Video', 'Media Streaming']","['MLC1000', 'MLC174349']",Media Streaming,2725
