meli_item_id,sold_quantity
MLC533742256,451
MLC621488658,274
MLC567426000,362
MLC567426014,305
MLC567425990,304
MLC554369583,634
MLC560227915,328
MLC605127784,256
MLC999075218,546
MLC553141573,2775
MLC966685479,536
MLC519320187,4468
MLC900678132,614
MLC458392108,3154
MLC524557650,351
MLC574376445,375
MLC561511432,588
MLC563188363,267
MLC588584797,428
MLC542257568,355
MLC574761197,760
MLC541121926,369
MLC479204993,637
MLC939522781,305
MLC939564311,358
MLC641202175,741
MLC917077917,358
MLC916930765,309
MLC603341963,301
MLC542302696,2234
MLC581099638,284
MLC528742974,628
MLC531535299,379
MLC640763798,537
MLC516523192,606
MLC536686966,276
MLC1008288901,268
MLC625022879,387
MLC625022747,287
MLC635938242,254
MLC623879699,290
MLC550546689,521
MLC573376210,312
MLC550761146,922
MLC582295883,5835
MLC632015213,615
MLC580006494,2116
MLC526665099,251
MLC611183428,279
MLC544105250,369
MLC616929245,569
MLC622444602,354
MLC478422946,3816
MLC585800806,276
MLC568015361,405
MLC474185350,388
MLC463901534,532
MLC602816641,329
MLC480097676,771
MLC612245144,432
MLC906927107,464
MLC915397965,303
MLC592553974,597
MLC592553973,295
MLC577695211,871
MLC540044486,405
MLC536513868,442
MLC612442202,342
MLC575898615,464
MLC620685614,683
MLC584133438,335
MLC610643780,595
MLC569809003,632
MLC542536571,297
MLC552344716,1259
MLC533950171,387
MLC533950150,373
MLC598346345,1426
MLC595558189,960
MLC609596809,497
MLC573194505,259
MLC579585396,413
MLC539498208,331
MLC539498204,1056
MLC612304593,317
MLC524826145,1971
MLC458419892,3098
MLC528629223,1405
MLC523327424,256
MLC562607549,313
MLC580319833,254
MLC633273049,1052
MLC536438198,554
MLC560453047,471
MLC463358598,454
MLC531406303,362
MLC519938317,256
MLC602895948,278
MLC571463484,354
MLC461474274,338
MLC528611849,1017
MLC468934207,347
MLC505947010,257
MLC533893564,268
MLC545693447,261
MLC527214883,282
MLC566542073,252
MLC540071568,340
MLC530830610,644
MLC475025144,488
MLC579088607,369
MLC450761611,423
MLC435587265,369
MLC435984579,294
MLC554152254,5234
MLC519778143,832
MLC571889926,381
MLC572196140,791
MLC627413568,891
MLC554699576,1447
MLC583013252,5287
MLC582783237,2925
MLC571888239,547
MLC491873304,525
MLC455605040,1019
MLC522032206,7804
MLC579556580,1153
MLC536070431,1352
MLC501790281,583
MLC459294791,1691
MLC456062284,598
MLC469110965,2235
MLC463476902,522
MLC523578088,614
MLC449680372,1632
MLC441259985,307
MLC477229117,655
MLC554152306,1994
MLC574076625,424
MLC441259963,312
MLC582778896,328
MLC560013888,819
MLC610184779,261
MLC468616379,261
MLC632420515,471
MLC549980322,435
MLC461022608,941
MLC459354064,281
MLC522032239,1868
MLC577012471,484
MLC489707257,417
MLC474019264,367
MLC555147089,351
MLC550739114,263
MLC579597466,629
MLC461020873,1871
MLC491477991,368
MLC524689271,624
MLC436258661,635
MLC493639137,863
MLC527162207,266
MLC477716277,350
MLC459449906,259
MLC612204921,359
MLC612200114,301
MLC991120862,263
MLC641376065,257
MLC629817796,766
MLC995233102,308
MLC554400157,788
MLC523132701,628
MLC563803013,271
MLC460307737,607
MLC990152986,511
MLC509426790,1037
MLC467114903,708
MLC536703720,1087
MLC523833827,655
MLC529122945,856
MLC529122847,669
MLC536048385,3262
MLC529123023,1757
MLC536703725,1223
MLC916993807,311
MLC564088535,307
MLC553958149,349
MLC524320023,1231
MLC565740936,304
MLC529122839,673
MLC601921603,335
MLC526912574,314
MLC575643067,803
MLC588602086,529
MLC540255672,465
MLC565235190,358
MLC460076139,671
MLC507783934,1186
MLC940767638,1690
MLC594025280,1917
MLC998979593,363
MLC583438169,283
MLC634385110,1122
MLC552716809,2806
MLC523859612,575
MLC617866805,320
MLC535452761,276
MLC934517839,462
MLC602815980,919
MLC565991579,325
MLC591927686,649
MLC568010209,449
MLC554405485,365
MLC627939221,274
MLC450611765,514
MLC520335513,304
MLC526343510,267
MLC449671605,321
MLC520308963,1034
MLC478399161,330
MLC602821670,421
MLC520336755,270
MLC497213865,4111
MLC496874768,8608
MLC468429539,8215
MLC602957693,724
MLC573673137,640
MLC631078386,988
MLC451896208,1101
MLC521415309,1189
MLC459889805,294
MLC624812336,623
MLC522634764,557
MLC452706444,703
MLC474328131,1221
MLC455504517,492
MLC530705669,2571
MLC602985860,261
MLC521102743,289
MLC452706854,260
MLC448093345,800
MLC596513969,459
MLC522636163,419
MLC612710066,334
MLC523551273,332
MLC501801336,461
MLC562389968,398
MLC580714445,265
MLC479673735,324
MLC534314060,443
MLC599228701,292
MLC524030361,413
MLC529039882,374
MLC554177949,301
MLC481504393,1452
MLC451895574,253
MLC551240730,1976
MLC606788026,368
MLC540961887,487
MLC637972226,977
MLC936432694,363
MLC554159935,721
MLC577714161,1146
MLC572967862,532
MLC437295449,1208
MLC497798760,421
MLC983360242,258
MLC441730354,257
MLC560423226,476
MLC560439038,914
MLC578391750,272
MLC447418826,343
MLC976586193,524
MLC456424433,1898
MLC447584612,1142
MLC624017047,451
MLC916102845,676
MLC591892018,422
MLC591891447,402
MLC515208915,451
MLC599170461,338
MLC516363972,339
MLC595520883,582
MLC546897193,342
MLC914286272,271
MLC442050476,522
MLC925142016,255
MLC487841522,340
MLC446982379,478
MLC628593818,1213
MLC620647073,530
MLC628762230,1214
MLC904017460,862
MLC933650294,1299
MLC916367318,639
MLC638272560,442
MLC628595401,707
MLC628766930,415
MLC937579168,335
MLC635347521,466
MLC624003121,1184
MLC624202121,882
MLC538840748,632
MLC611732219,278
MLC541344392,707
MLC523644729,2350
MLC516336399,969
MLC516354106,733
MLC902815110,554
MLC935923526,299
MLC635770999,507
MLC454616849,586
MLC605344170,310
MLC494404914,528
MLC536721211,295
MLC490162724,294
MLC535320662,525
MLC562389715,1356
MLC566526677,602
MLC510224471,354
MLC584149463,12212
MLC572987523,1379
MLC572985095,1881
MLC494330651,22401
MLC577441713,3274
MLC469345072,949
MLC452202648,10756
MLC578355668,1088
MLC496229118,4673
MLC469344867,416
MLC480297577,2642
MLC482168573,1457
MLC469344717,416
MLC487434883,4828
MLC639408657,313
MLC491869995,269
MLC594811925,677
MLC504904391,452
MLC455957243,429
MLC436256011,1924
MLC505226915,865
MLC453443536,582
MLC561761474,871
MLC487335964,272
MLC482042762,286
MLC526889398,1731
MLC451882977,294
MLC545555805,609
MLC453432410,267
MLC436183650,433
MLC530331568,396
MLC475930290,679
MLC487435880,468
MLC580853535,1043
MLC548990517,455
MLC566856281,280
MLC436929843,303
MLC529122803,1025
MLC433664188,1219
MLC529122841,613
MLC548602354,382
MLC609851875,1366
MLC969512745,450
MLC641719862,1257
MLC520334854,2799
MLC965455261,707
MLC641719099,608
MLC986615392,686
MLC600817959,1217
MLC996223795,369
MLC921709250,785
MLC553055355,1118
MLC608102373,3391
MLC575071125,1962
MLC909532471,516
MLC543619231,1166
MLC951601950,382
MLC530721955,2277
MLC543615966,4455
MLC1019808877,339
MLC907965470,512
MLC937887061,607
MLC933790237,423
MLC641589252,472
MLC575063685,2283
MLC613355517,1463
MLC540809102,334
MLC911668108,290
MLC546921590,387
MLC621482422,935
MLC504501804,512
MLC641481786,712
MLC942350292,1110
MLC530848558,1124
MLC957970477,456
MLC911700647,547
MLC546312895,617
MLC595342689,265
MLC577049944,603
MLC951899328,469
MLC621474636,277
MLC577037495,285
MLC637143094,308
MLC950483746,321
MLC520055273,619
MLC632427878,255
MLC621129578,776
MLC564330163,1368
MLC613355963,251
MLC530846996,514
MLC584152449,465
MLC530726031,322
MLC520055257,3838
MLC435219217,362
MLC543908796,324
MLC551847525,735
MLC920301204,408
MLC546922044,278
MLC641588781,2583
MLC608106006,655
MLC613354479,2237
MLC519522054,1726
MLC617017328,409
MLC520334902,5280
MLC608105543,432
MLC613353857,276
MLC530844844,511
MLC530150295,2085
MLC540812050,308
MLC519349048,672
MLC929907051,254
MLC610613910,268
MLC530150443,876
MLC535909557,467
MLC535909564,525
MLC977053635,473
MLC901481559,277
MLC929061310,867
MLC533011386,380
MLC530847584,266
MLC621125965,1417
MLC608089106,578
MLC533011745,333
MLC540814871,319
MLC540816128,286
MLC530846882,534
MLC534577536,566
MLC640486878,420
MLC522832391,487
MLC520032500,306
MLC530847640,551
MLC535909562,953
MLC535909549,360
MLC536513366,811
MLC589889596,769
MLC501646847,1205
MLC933139701,556
MLC581055352,416
MLC456107481,468
MLC454577738,547
MLC436117913,801
MLC468974796,928
MLC528856417,284
MLC616637420,611
MLC610565004,344
MLC447424943,261
MLC458667293,475
MLC520074797,303
MLC554210761,448
MLC536680495,699
MLC583408326,296
MLC551231780,811
MLC534351537,299
MLC589889876,438
MLC499638439,266
MLC449054037,316
MLC530216758,658
MLC434786508,420
MLC470086313,267
MLC551230574,322
MLC524285927,264
MLC460066043,280
MLC563379703,880
MLC601597834,1325
MLC951855478,2267
MLC1027715151,360
MLC642638663,569
MLC927810858,327
MLC575900401,438
MLC465221239,276
MLC455498101,16341
MLC639741034,289
MLC523845881,665
MLC516673526,294
MLC939126676,295
MLC535909290,429
MLC537308769,440
MLC642458955,275
MLC537547962,918
MLC595468725,270
MLC543483775,943
MLC466970503,257
MLC458360550,1832
MLC590907574,669
MLC529529315,420
MLC620791001,627
MLC529525114,260
MLC534201194,370
MLC533983464,414
MLC551474259,292
MLC460633602,1124
MLC610877906,1140
MLC939116940,497
MLC570764040,5854
MLC570764083,3467
MLC489339959,879
MLC940395308,491
MLC955403209,267
MLC484651295,848
MLC452497074,825
MLC609197424,744
MLC623586075,4437
MLC457397567,1688
MLC963162429,317
MLC624821148,349
MLC522596171,1570
MLC462078243,18924
MLC570764072,4830
MLC916002510,878
MLC521011857,856
MLC527180771,598
MLC622142369,354
MLC440154376,1021
MLC966281763,307
MLC508746327,422
MLC509119669,2683
MLC473927091,384
MLC484651363,411
MLC474810595,3375
MLC521016486,770
MLC546349992,566
MLC593008209,634
MLC521219888,1573
MLC460436256,1214
MLC553937130,404
MLC446703923,4535
MLC593008356,1715
MLC512851229,741
MLC940344797,423
MLC539491455,666
MLC502163887,1253
MLC514327525,1731
MLC631008234,466
MLC468764223,1099
MLC502076449,569
MLC457403775,2101
MLC457273032,1950
MLC443237846,3515
MLC521021349,1396
MLC457716022,3806
MLC596512916,765
MLC543477073,437
MLC521148463,542
MLC524949038,477
MLC503431654,850
MLC445083345,2909
MLC521222107,948
MLC489801009,830
MLC509119625,2512
MLC534344866,702
MLC456038738,1043
MLC452282770,1488
MLC443706436,1307
MLC489357339,871
MLC548469280,358
MLC600350610,357
MLC477013637,341
MLC548540226,648
MLC532150352,390
MLC529893881,787
MLC462390620,2581
MLC525452820,1065
MLC512846342,632
MLC520018413,1707
MLC542080386,793
MLC514327351,630
MLC513060729,560
MLC529546878,282
MLC460768715,2243
MLC526743213,472
MLC498399497,777
MLC492489820,1027
MLC439949192,1485
MLC552900347,256
MLC572951090,374
MLC454041656,370
MLC448268808,685
MLC615124963,3045
MLC542765554,384
MLC481828087,458
MLC489341025,745
MLC520475182,437
MLC476336205,295
MLC575346558,650
MLC457321181,446
MLC548547150,260
MLC505683560,549
MLC614552120,633
MLC524602076,482
MLC521220466,594
MLC552887834,540
MLC498399513,465
MLC448697042,317
MLC548540356,525
MLC472775051,262
MLC457397606,447
MLC457321304,687
MLC542087138,264
MLC479307084,4925
MLC479307291,2529
MLC466584685,409
MLC609560496,628
MLC456073209,508
MLC479307350,418
MLC441703678,716
MLC481828006,1299
MLC476483614,338
MLC479307041,656
MLC512849511,1056
MLC492922639,375
MLC505683998,466
MLC536519148,648
MLC541435058,473
MLC552680886,331
MLC573368310,4279
MLC937476292,498
MLC642935671,478
MLC638296245,2017
MLC504012294,2442
MLC462726556,310
MLC628451994,718
MLC555058734,1402
MLC529611899,269
MLC901035665,456
MLC598847563,264
MLC563785231,751
MLC560681526,259
MLC555058531,630
MLC592564657,353
MLC522114827,373
MLC536935936,270
MLC519769144,885
MLC542258321,1521
MLC536702392,667
MLC584725364,480
MLC621121693,425
MLC550150093,633
MLC582450556,449
MLC542413571,315
MLC579605329,668
MLC921763578,346
MLC534145242,686
MLC579962799,273
MLC529620332,308
MLC529439879,278
MLC551019089,639
MLC601561068,300
MLC568218629,296
MLC563382094,293
MLC568198075,315
MLC513727862,1299
MLC973774880,261
MLC915029678,398
MLC915126116,866
MLC915054531,1014
MLC915073939,463
MLC457635554,301
MLC610460950,335
MLC966336710,301
MLC457635636,301
MLC496883057,496
MLC496883050,341
MLC496883049,969
MLC475433064,279
MLC612748261,311
MLC517329150,2491
MLC505523818,6999
MLC531035747,1235
MLC620415653,310
MLC520074478,1567
MLC591845724,538
MLC543093909,838
MLC566221003,1623
MLC918662522,608
MLC543094201,282
MLC617871553,532
MLC642933285,291
MLC577361756,496
MLC611563642,265
MLC520669336,747
MLC507193769,419
MLC543093802,316
MLC529704450,404
MLC573673175,257
MLC544838362,939
MLC463189626,2756
MLC560662008,569
MLC529705109,333
MLC451171184,523
MLC532212683,337
MLC487506925,760
MLC919693621,1267
MLC961535728,315
MLC507391026,6296
MLC566184582,1233
MLC435003751,1576
MLC566520121,1879
MLC507380249,909
MLC447463982,604
MLC567699333,373
MLC440036059,1792
MLC524645723,923
MLC552585636,255
MLC571380040,403
MLC539317372,358
MLC447499918,317
MLC607098876,2541
MLC963712930,422
MLC584757743,541
MLC955328545,562
MLC619108888,546
MLC519092748,1415
MLC605859030,714
MLC561283711,816
MLC523487489,292
MLC584728695,361
MLC509455476,756
MLC640029034,541
MLC496883067,1049
MLC496883069,1657
MLC496883052,746
MLC496883062,287
MLC496883053,346
MLC496883323,418
MLC496883059,987
MLC496883048,623
MLC496883063,308
MLC496883054,342
MLC936399038,328
MLC583251612,395
MLC583251251,300
MLC582185891,283
MLC507635956,700
MLC463498331,495
MLC609464164,324
MLC538418769,680
MLC603792233,676
MLC549773605,375
MLC630746403,678
MLC621113155,340
MLC573366214,1759
MLC575863298,495
MLC522228268,442
MLC522227092,781
MLC522229425,436
MLC522228815,309
MLC559705929,320
MLC522227047,551
MLC522226632,501
MLC522229683,270
MLC532634579,292
MLC522226714,319
MLC522229361,1331
MLC533045657,295
MLC522229847,260
MLC1000532346,1095
MLC459904825,1381
MLC942653604,389
MLC541133472,1154
MLC514112712,538
MLC566346330,347
MLC640387415,278
MLC583252370,417
MLC533542871,553
MLC519403478,1370
MLC519319658,265
MLC571466912,299
MLC601572443,906
MLC435250243,927
MLC600335196,312
MLC523721123,2279
MLC918040852,4476
MLC904555918,4811
MLC550427847,3831
MLC904594119,2497
MLC904446790,3158
MLC616968083,2186
MLC550427836,4198
MLC550427815,3594
MLC904561617,2858
MLC550427822,4142
MLC924075447,2963
MLC904561552,3483
MLC904194933,1643
MLC616968309,1529
MLC904434147,1963
MLC526319000,2167
MLC904581399,1930
MLC550427839,3086
MLC526319533,1512
MLC616968198,2259
MLC550427832,3521
MLC904200896,2314
MLC550427838,2655
MLC925269547,3364
MLC918351522,2406
MLC918060351,1266
MLC550427819,2686
MLC550427841,1806
MLC904200483,1294
MLC904200747,1331
MLC931753515,616
MLC946590949,328
MLC616970515,1283
MLC616968837,644
MLC616970321,765
MLC931820791,421
MLC920275482,694
MLC581604335,346
MLC633202369,566
MLC526319028,824
MLC581601817,379
MLC928055695,278
MLC581603599,386
MLC581604180,368
MLC541967889,850
MLC526319569,303
MLC541964455,325
MLC541964391,316
MLC541964597,335
MLC541965562,305
MLC607098808,829
MLC522692933,1497
MLC552171085,623
MLC508188553,302
MLC605612539,493
MLC461942173,1405
MLC434546841,587
MLC923657886,322
MLC436533680,877
MLC477266328,301
MLC578368636,461
MLC515632994,422
MLC452936769,544
MLC479796032,596
MLC447555029,428
MLC444341225,265
MLC567718639,316
MLC482749377,1014
MLC577036391,297
MLC522939108,1975
MLC564445041,455
MLC546649034,453
MLC548991461,486
MLC456505956,818
MLC582478951,538
MLC464428027,409
MLC535198170,392
MLC943549709,1969
MLC625817518,653
MLC907703329,663
MLC618734376,431
MLC625817619,569
MLC907677436,397
MLC902616389,275
MLC591841717,425
MLC568493300,359
MLC618733657,620
MLC635044800,308
MLC524359630,2731
MLC462635449,2056
MLC462635447,1061
MLC548164716,380
MLC568879898,731
MLC526970759,955
MLC462622398,312
MLC597736333,270
MLC597734575,746
MLC462919737,408
MLC638766560,284
MLC561147394,502
MLC526871113,908
MLC548321083,399
MLC520737555,292
MLC493319117,751
MLC493311618,353
MLC571351873,261
MLC910779000,345
MLC554837634,283
MLC639771793,305
MLC519756423,645
MLC641403540,1163
MLC561775381,875
MLC564077048,316
MLC934133608,369
MLC929445209,528
MLC568600226,850
MLC938134691,1040
MLC939959284,286
MLC574764622,254
MLC563375248,1017
MLC536963896,264
MLC965020881,339
MLC533027903,1216
MLC903977149,323
MLC554353762,542
MLC560390662,530
MLC508723994,401
MLC461442724,504
MLC936069749,1484
MLC938727966,1407
MLC929248233,972
MLC519962688,3039
MLC545348114,2194
MLC911351486,1779
MLC582841675,1157
MLC941171159,773
MLC456801656,3068
MLC523287881,476
MLC937346018,368
MLC911338442,1442
MLC539036964,802
MLC923948974,474
MLC917825776,1043
MLC497524579,793
MLC477331752,557
MLC931431270,568
MLC939901165,262
MLC487169617,2907
MLC907057144,345
MLC487170937,1451
MLC479101473,812
MLC523515473,695
MLC555027179,633
MLC550864015,1103
MLC536291177,331
MLC562425925,308
MLC534103130,598
MLC536301287,270
MLC563806392,375
MLC911345090,372
MLC512164511,283
